FullName,LastFirst,FirstName,LastName,Party,County,District,FormattedDistrict,EmployeeNo,InOfficeCount,PossibleVoteCount,CorrectVoteCount,IncorrectVoteCount,AbsenceCount,PresidingCount,MaxLegislatorScore,RawScore,PercentMissed,VotingPercent,VotingGrade,SponsorRawScore,CombinedPercent,CombinedGrade
Rep. Thomas Walsh (r),"Walsh, Thomas",Thomas,Walsh,R,Merrimack,24,Merrimack-24,377187,46,46,25,12,9,0,112,74.5,19.6,66.5,C+,0,66.5,C+
Rep. Larry Gagne (r),"Gagne, Larry",Larry,Gagne,R,Hillsborough,13,Hillsborough-13,376814,46,46,30,16,0,0,112,74,0,66.1,C+,0,66.1,C+
Rep. Franklin Sterling (r),"Sterling, Franklin",Franklin,Sterling,R,Cheshire,14,Cheshire-14,376871,46,46,25,12,9,0,112,75,19.6,67,B-,-1,66.1,C+
Rep. Daniel Donovan (r),"Donovan, Daniel",Daniel,Donovan,R,Hillsborough,2,Hillsborough-2,376932,46,46,28,16,2,0,112,73.5,4.3,65.6,C+,0,65.6,C+
Rep. Henry Marsh (r),"Marsh, Henry",Henry,Marsh,R,Rockingham,22,Rockingham-22,408424,46,46,21,6,19,0,112,73.5,41.3,65.6,C+,0,65.6,C+
Rep. John O'Connor (R),"O'Connor, John",John,O'Connor,R,Sullivan,4,Sullivan-4,408726,46,46,28,12,6,0,112,73.5,13,65.6,C+,0,65.6,C+
Rep. Terry Wolf (r),"Wolf, Terry",Terry,Wolf,R,Hillsborough,7,Hillsborough-7,377275,46,46,27,16,3,0,112,72,6.5,64.3,C+,1.5,65.6,C+
Rep. Joseph Hagan (r),"Hagan, Joseph",Joseph,Hagan,R,Rockingham,4,Rockingham-4,376819,46,46,29,17,0,0,112,73,0,65.2,C+,0,65.2,C+
Rep. Erin Hennessey (R),"Hennessey, Erin",Erin,Hennessey,R,Grafton,1,Grafton-1,377235,46,46,27,19,0,0,112,73,0,65.2,C+,0,65.2,C+
Rep. Steven Woitkun (r),"Woitkun, Steven",Steven,Woitkun,R,Rockingham,12,Rockingham-12,377274,46,46,19,8,19,0,112,73,41.3,65.2,C+,0,65.2,C+
Rep. Jim Nasser (r),"Nasser, Jim",Jim,Nasser,R,Rockingham,2,Rockingham-2,408387,46,46,27,15,4,0,112,72.5,8.7,64.7,C+,0,64.7,C+
Rep. Betty Gay (r),"Gay, Betty",Betty,Gay,R,Rockingham,8,Rockingham-8,408411,46,46,29,17,0,0,112,72,0,64.3,C+,0,64.3,C+
Rep. Mary Griffin (r),"Griffin, Mary",Mary,Griffin,R,Rockingham,7,Rockingham-7,376126,46,46,28,18,0,0,112,72,0,64.3,C+,0,64.3,C+
Rep. Kathleen Hoelzel (r),"Hoelzel, Kathleen",Kathleen,Hoelzel,R,Rockingham,3,Rockingham-3,373860,46,46,28,18,0,0,112,72,0,64.3,C+,0,64.3,C+
Rep. James Webb (r),"Webb, James",James,Webb,R,Rockingham,6,Rockingham-6,377050,46,46,28,18,0,0,112,72,0,64.3,C+,0,64.3,C+
Rep. Gene Chandler (r),"Chandler, Gene",Gene,Chandler,R,Carroll,1,Carroll-1,370346,46,46,24,15,3,4,112,71.5,6.5,63.8,C+,0,63.8,C+
Rep. John Klose (r),"Klose, John",John,Klose,R,Merrimack,21,Merrimack-21,374140,46,46,27,19,0,0,112,71,0,63.4,C+,0,63.4,C+
Rep. William Marsh (r),"Marsh, William",William,Marsh,R,Carroll,8,Carroll-8,408279,46,46,26,20,0,0,112,71,0,63.4,C+,0,63.4,C+
Rep. Troy Merner (r),"Merner, Troy",Troy,Merner,R,Coos,7,Coos-7,408060,46,46,22,10,14,0,112,71,30.4,63.4,C+,0,63.4,C+
Rep. Mark Proulx (r),"Proulx, Mark",Mark,Proulx,R,Hillsborough,44,Hillsborough-44,377007,46,46,25,16,5,0,112,71,10.9,63.4,C+,0,63.4,C+
Rep. Brian Chirichiello (r),"Chirichiello, Brian",Brian,Chirichiello,R,Rockingham,6,Rockingham-6,376917,46,46,19,8,19,0,112,70,41.3,62.5,C+,0,62.5,C+
Rep. Dennis Fields (r),"Fields, Dennis",Dennis,Fields,R,Belknap,4,Belknap-4,369207,46,46,28,18,0,0,112,70,0,62.5,C+,0,62.5,C+
Rep. David Lundgren (r),"Lundgren, David",David,Lundgren,R,Rockingham,5,Rockingham-5,376972,46,46,14,3,29,0,112,70.5,63,62.9,Inc,-0.5,62.5,Inc
Rep. Stephen Schmidt (r),"Schmidt, Stephen",Stephen,Schmidt,R,Carroll,6,Carroll-6,377019,46,46,25,16,5,0,112,70,10.9,62.5,C+,0,62.5,C+
Rep. Richard Tripp (r),"Tripp, Richard",Richard,Tripp,R,Rockingham,6,Rockingham-6,408408,46,46,26,17,3,0,112,70,6.5,62.5,C+,0,62.5,C+
Rep. William Polewarczyk (r),"Polewarczyk, William",William,Polewarczyk,R,Rockingham,4,Rockingham-4,408393,44,46,9,0,35,0,106,66,80.4,62.3,Inc,0,62.3,Inc
Rep. Arthur Barnes (r),"Barnes, Arthur",Arthur,Barnes,R,Rockingham,8,Rockingham-8,377206,46,46,18,9,19,0,112,69.5,41.3,62.1,C+,0,62.1,C+
Rep. Frank Kotowski (r),"Kotowski, Frank",Frank,Kotowski,R,Merrimack,24,Merrimack-24,376831,46,46,19,9,18,0,112,69.5,39.1,62.1,C+,0,62.1,C+
Rep. Bill Nelson (r),"Nelson, Bill",Bill,Nelson,R,Carroll,5,Carroll-5,377154,46,46,22,12,12,0,112,69.5,26.1,62.1,C+,0,62.1,C+
Rep. Dan Wolf (r),"Wolf, Dan",Dan,Wolf,R,Merrimack,5,Merrimack-5,802694,46,46,24,16,6,0,112,69.5,13,62.1,C+,0,62.1,C+
Rep. Betsy McKinney (r),"McKinney, Betsy",Betsy,McKinney,R,Rockingham,5,Rockingham-5,331314,46,46,24,16,6,0,112,69.5,13,62.1,C+,-0.5,61.7,C+
Rep. William Friel (r),"Friel, William",William,Friel,R,Rockingham,14,Rockingham-14,377099,46,46,12,2,32,0,112,69,69.6,61.6,Inc,0,61.6,Inc
Rep. John Janigian (r),"Janigian, John",John,Janigian,R,Rockingham,8,Rockingham-8,408412,46,46,28,17,1,0,112,69,2.2,61.6,C+,0,61.6,C+
Rep. John Sytek (r),"Sytek, John",John,Sytek,R,Rockingham,8,Rockingham-8,375692,46,46,26,19,1,0,112,68.5,2.2,61.2,C+,0,61.2,C+
Rep. Mark Pearson (r),"Pearson, Mark",Mark,Pearson,R,Rockingham,34,Rockingham-34,408749,46,46,25,16,5,0,112,67,10.9,59.8,C,1.5,61.1,C+
Rep. Steven Smith (r),"Smith, Steven",Steven,Smith,R,Sullivan,11,Sullivan-11,377031,46,46,27,16,3,0,112,72.5,6.5,64.7,C+,-4,61.1,C+
Rep. Francis Chase (r),"Chase, Francis",Francis,Chase,R,Rockingham,20,Rockingham-20,377212,46,46,21,15,10,0,112,68,21.7,60.7,C+,0,60.7,C+
Rep. Bing Judd (r),"Judd, Bing",Bing,Judd,R,Coos,1,Coos-1,802595,46,46,19,13,14,0,112,68,30.4,60.7,C+,0,60.7,C+
Rep. Bob Rimol (r),"Rimol, Bob",Bob,Rimol,R,Rockingham,5,Rockingham-5,408403,46,46,18,10,18,0,112,68,39.1,60.7,C+,0,60.7,C+
Rep. Donald Flanders (r),"Flanders, Donald",Donald,Flanders,R,Belknap,3,Belknap-3,376332,46,46,20,10,16,0,112,67.5,34.8,60.3,C+,0,60.3,C+
Rep. Phyllis Katsakiores (R),"Katsakiores, Phyllis",Phyllis,Katsakiores,R,Rockingham,6,Rockingham-6,332247,46,46,25,17,4,0,112,68.5,8.7,61.2,C+,-1,60.3,C+
Rep. Sean Morrison (r),"Morrison, Sean",Sean,Morrison,R,Rockingham,9,Rockingham-9,408415,46,46,17,10,19,0,112,67,41.3,59.8,C,0,59.8,C
Rep. Fred Doucette (r),"Doucette, Fred",Fred,Doucette,R,Rockingham,8,Rockingham-8,377220,46,46,21,15,10,0,112,66.5,21.7,59.4,C,0,59.4,C
Rep. Herbert Richardson (r),"Richardson, Herbert",Herbert,Richardson,R,Coos,4,Coos-4,376514,46,46,16,8,22,0,112,66.5,47.8,59.4,C,0,59.4,C
Rep. Norman Major (r),"Major, Norman",Norman,Major,R,Rockingham,14,Rockingham-14,376087,46,46,19,13,14,0,112,65.5,30.4,58.5,C,0,58.5,C
Rep. Jason Janvrin (r),"Janvrin, Jason",Jason,Janvrin,R,Rockingham,20,Rockingham-20,408422,46,46,24,22,0,0,112,65,0,58,C,0,58,C
Rep. Aboul Khan (r),"Khan, Aboul",Aboul,Khan,R,Rockingham,20,Rockingham-20,377130,46,46,24,20,2,0,112,65,4.3,58,C,0,58,C
Rep. Robert Nigrello (r),"Nigrello, Robert",Robert,Nigrello,R,Rockingham,16,Rockingham-16,377155,46,46,17,12,17,0,112,65,37,58,C,0,58,C
Rep. James Horgan (r),"Horgan, James",James,Horgan,R,Strafford,2,Strafford-2,408434,46,46,17,12,17,0,112,64.5,37,57.6,C,0,57.6,C
Rep. Robert Elliott (r),"Elliott, Robert",Robert,Elliott,R,Rockingham,8,Rockingham-8,376744,46,46,20,16,10,0,112,64,21.7,57.1,C,0,57.1,C
Rep. Mary Allen (r),"Allen, Mary",Mary,Allen,R,Rockingham,15,Rockingham-15,376426,46,46,22,18,6,0,112,63.5,13,56.7,C,0,56.7,C
Rep. Brad Bailey (R),"Bailey, Brad",Brad,Bailey,R,Grafton,14,Grafton-14,377065,46,46,17,12,17,0,112,64.5,37,57.6,C,-1,56.7,C
Rep. Carolyn Gargasz (r),"Gargasz, Carolyn",Carolyn,Gargasz,R,Hillsborough,27,Hillsborough-27,376336,46,46,18,13,15,0,112,63.5,32.6,56.7,C,0,56.7,C
Rep. David Pierce (r),"Pierce, David",David,Pierce,R,Hillsborough,6,Hillsborough-6,377256,46,46,24,22,0,0,112,63,0,56.3,C,0,56.3,C
Rep. Joseph Guthrie (r),"Guthrie, Joseph",Joseph,Guthrie,R,Rockingham,13,Rockingham-13,376127,46,46,26,20,0,0,112,66,0,58.9,C,-3,56.2,C
Rep. James Grenier (r),"Grenier, James",James,Grenier,R,Sullivan,7,Sullivan-7,377108,46,46,24,22,0,0,112,61,0,54.5,C,1.5,55.8,C
Rep. Robert L'Heureux (r),"L'Heureux, Robert",Robert,L'Heureux,R,Hillsborough,21,Hillsborough-21,374561,46,46,23,18,5,0,112,66.5,10.9,59.4,C,-4,55.8,C
Rep. Gary Azarian (r),"Azarian, Gary",Gary,Azarian,R,Rockingham,8,Rockingham-8,376901,46,46,13,8,25,0,112,61,54.3,54.5,Inc,1,55.4,Inc
Rep. David Danielson (r),"Danielson, David",David,Danielson,R,Hillsborough,7,Hillsborough-7,377089,46,46,26,19,1,0,112,63,2.2,56.3,C,-1,55.4,C
Rep. Matthew Scruton (r),"Scruton, Matthew",Matthew,Scruton,R,Strafford,12,Strafford-12,408442,46,46,24,22,0,0,112,62,0,55.4,C,-1,54.5,C
Rep. Barbara Griffin (r),"Griffin, Barbara",Barbara,Griffin,R,Hillsborough,6,Hillsborough-6,377233,46,46,17,17,12,0,112,60.5,26.1,54,C,0,54,C
Rep. Robert Theberge (R),"Theberge, Robert",Robert,Theberge,R,Coos,3,Coos-3,376532,46,46,16,14,16,0,112,61,34.8,54.5,C,-1,53.6,C
Rep. Debra DeSimone (r),"DeSimone, Debra",Debra,DeSimone,R,Rockingham,14,Rockingham-14,376807,46,46,8,6,32,0,112,59.5,69.6,53.1,Inc,0,53.1,Inc
Rep. Patricia Dowling (r),"Dowling, Patricia",Patricia,Dowling,R,Rockingham,6,Rockingham-6,375063,46,46,23,20,3,0,112,59.5,6.5,53.1,C,0,53.1,C
Rep. John Fothergill (r),"Fothergill, John",John,Fothergill,R,Coos,1,Coos-1,377226,46,46,23,21,2,0,112,61,4.3,54.5,C,-2,52.7,C
Rep. Michael McCarthy (r),"McCarthy, Michael",Michael,McCarthy,R,Hillsborough,29,Hillsborough-29,376839,46,46,22,21,3,0,112,58.5,6.5,52.2,C,0,52.2,C
Rep. Jeffrey Shackett (R),"Shackett, Jeffrey",Jeffrey,Shackett,R,Grafton,9,Grafton-9,377024,22,46,1,1,20,0,49,25,95.7,51,Inc,0,51,Inc
Rep. Shawn Jasper (r),"Jasper, Shawn",Shawn,Jasper,R,Hillsborough,37,Hillsborough-37,373332,46,46,1,0,4,41,112,57,8.7,50.9,Speaker,0,50.9,Speaker
Rep. Anthony Pellegrino (r),"Pellegrino, Anthony",Anthony,Pellegrino,R,Hillsborough,21,Hillsborough-21,376848,46,46,14,14,18,0,112,56.5,39.1,50.4,C,0,50.4,C
Rep. Rio Tilton (r),"Tilton, Rio",Rio,Tilton,R,Rockingham,37,Rockingham-37,377323,46,46,16,19,11,0,112,56.5,23.9,50.4,C,0,50.4,C
Rep. Andrew deTreville (d),"deTreville, Andrew",Andrew,deTreville,D,Merrimack,18,Merrimack-18,408565,2,46,0,0,2,0,3,1.5,100,50,Inc,0,50,Inc
Rep. Thomas Katsiantonis (d),"Katsiantonis, Thomas",Thomas,Katsiantonis,D,Hillsborough,15,Hillsborough-15,376541,46,46,0,0,46,0,112,56,100,50,Inc,0,50,Inc
Rep. Harold Parker (R),"Parker, Harold",Harold,Parker,R,Carroll,6,Carroll-6,377255,2,46,0,0,2,0,3,1.5,100,50,Inc,0,50,Inc
Rep. Karel Crawford (r),"Crawford, Karel",Karel,Crawford,R,Carroll,4,Carroll-4,377087,46,46,12,15,19,0,112,56.5,41.3,50.4,C,-1,49.5,C-
Rep. Ronald Belanger (r),"Belanger, Ronald",Ronald,Belanger,R,Rockingham,8,Rockingham-8,375963,46,46,5,7,34,0,112,55,73.9,49.1,Inc,0,49.1,Inc
Rep. Skylar Boutin (R),"Boutin, Skylar",Skylar,Boutin,R,Grafton,2,Grafton-2,408290,46,46,10,9,27,0,112,54.5,58.7,48.7,Inc,0,48.7,Inc
Rep. Brenda Willis (r),"Willis, Brenda",Brenda,Willis,R,Rockingham,6,Rockingham-6,408409,46,46,17,21,8,0,112,51,17.4,45.5,C-,0,45.5,C-
Rep. Joseph Stallcop (L),"Stallcop, Joseph",Joseph,Stallcop,L,Cheshire,4,Cheshire-4,408480,46,46,11,21,14,0,112,49,30.4,43.8,C-,0,43.8,C-
Rep. Steven Rand (d),"Rand, Steven",Steven,Rand,D,Grafton,8,Grafton-8,408723,46,46,14,23,9,0,112,44,19.6,39.3,D+,-0.5,38.9,D+
Rep. Jesse Martineau (d),"Martineau, Jesse",Jesse,Martineau,D,Hillsborough,42,Hillsborough-42,376703,46,46,11,23,12,0,112,42.5,26.1,37.9,D+,0,37.9,D+
Rep. Edith Tucker (d),"Tucker, Edith",Edith,Tucker,D,Coos,5,Coos-5,408490,46,46,16,29,1,0,112,42,2.2,37.5,D+,0,37.5,D+
Rep. Roger Berube (D),"Berube, Roger",Roger,Berube,D,Strafford,18,Strafford-18,375965,46,46,4,18,24,0,112,41.5,52.2,37.1,Inc,0,37.1,Inc
Rep. Alan Turcotte (d),"Turcotte, Alan",Alan,Turcotte,D,Merrimack,22,Merrimack-22,377183,46,46,11,25,10,0,112,41,21.7,36.6,D+,0,36.6,D+
Rep. Timothy Smith (d),"Smith, Timothy",Timothy,Smith,D,Hillsborough,17,Hillsborough-17,377170,46,46,9,24,13,0,112,38,28.3,33.9,D+,0,33.9,D+
Rep. Mark King (d),"King, Mark",Mark,King,D,Hillsborough,33,Hillsborough-33,408544,46,46,13,33,0,0,112,38,0,33.9,D+,-1,33,D+
Rep. Barbara Shaw (d),"Shaw, Barbara",Barbara,Shaw,D,Hillsborough,16,Hillsborough-16,376392,46,46,10,29,7,0,112,36,15.2,32.1,D,0,32.1,D
Rep. Richard McNamara (d),"McNamara, Richard",Richard,McNamara,D,Hillsborough,38,Hillsborough-38,377143,46,46,7,25,14,0,112,35.5,30.4,31.7,D,0,31.7,D
Rep. Betsey Farnham (d),"Farnham, Betsey",Betsey,Farnham,D,Rockingham,18,Rockingham-18,408614,46,46,7,26,13,0,112,34.5,28.3,30.8,D,0,30.8,D
Rep. Chip Rice (d),"Rice, Chip",Chip,Rice,D,Merrimack,27,Merrimack-27,376893,46,46,8,27,11,0,112,34.5,23.9,30.8,D,0,30.8,D
Rep. Kendall Snow (d),"Snow, Kendall",Kendall,Snow,D,Hillsborough,42,Hillsborough-42,377315,46,46,2,20,24,0,112,36,52.2,32.1,Inc,-2,30.3,Inc
Rep. Benjamin Baroody (d),"Baroody, Benjamin",Benjamin,Baroody,D,Hillsborough,43,Hillsborough-43,374801,46,46,8,27,11,0,112,33.5,23.9,29.9,D,0,29.9,D
Rep. Travis Bennett (d),"Bennett, Travis",Travis,Bennett,D,Grafton,8,Grafton-8,377280,46,46,7,25,14,0,112,33.5,30.4,29.9,D,0,29.9,D
Rep. Timothy Fontneau (d),"Fontneau, Timothy",Timothy,Fontneau,D,Strafford,7,Strafford-7,408625,46,46,8,28,10,0,112,33.5,21.7,29.9,D,0,29.9,D
Rep. Julie Gilman (d),"Gilman, Julie",Julie,Gilman,D,Rockingham,18,Rockingham-18,408615,46,46,13,31,2,0,112,33.5,4.3,29.9,D,0,29.9,D
Rep. Virginia Irwin (d),"Irwin, Virginia",Virginia,Irwin,D,Sullivan,6,Sullivan-6,377057,46,46,9,30,7,0,112,34.5,15.2,30.8,D,-1,29.9,D
Rep. Thomas Buco (d),"Buco, Thomas",Thomas,Buco,D,Carroll,2,Carroll-2,376645,46,46,11,28,7,0,112,34,15.2,30.4,D,-1,29.5,D
Rep. Judith Spang (d),"Spang, Judith",Judith,Spang,D,Strafford,6,Strafford-6,376278,46,46,12,30,4,0,112,34.5,8.7,30.8,D,-2,29,D
Rep. David Woolpert (d),"Woolpert, David",David,Woolpert,D,Merrimack,6,Merrimack-6,408563,46,46,10,30,6,0,112,32.5,13,29,D,0,29,D
Rep. Jessica Ayala (d),"Ayala, Jessica",Jessica,Ayala,D,Hillsborough,31,Hillsborough-31,999999,46,46,12,34,0,0,112,32,0,28.6,D,0,28.6,D
Rep. Larry Laflamme (d),"Laflamme, Larry",Larry,Laflamme,D,Coos,3,Coos-3,408488,46,46,7,25,14,0,112,31.5,30.4,28.1,D,0,28.1,D
Rep. Mark MacKenzie (D),"MacKenzie, Mark",Mark,MacKenzie,D,Hillsborough,17,Hillsborough-17,408516,46,46,9,29,8,0,112,31.5,17.4,28.1,D,0,28.1,D
Rep. John Mann (d),"Mann, John",John,Mann,D,Cheshire,2,Cheshire-2,377138,46,46,10,32,4,0,112,31.5,8.7,28.1,D,0,28.1,D
Rep. Ivy Vann (d),"Vann, Ivy",Ivy,Vann,D,Hillsborough,24,Hillsborough-24,377319,46,46,7,30,9,0,112,31.5,19.6,28.1,D,0,28.1,D
Rep. Peter Somssich (d),"Somssich, Peter",Peter,Somssich,D,Rockingham,27,Rockingham-27,408620,46,46,12,33,1,0,112,31,2.2,27.7,D,0,27.7,D
Rep. William Hatch (d),"Hatch, William",William,Hatch,D,Coos,6,Coos-6,376674,46,46,5,24,17,0,112,30.5,37,27.2,D,0,27.2,D
Rep. Beth Richards (d),"Richards, Beth",Beth,Richards,D,Merrimack,13,Merrimack-13,408564,46,46,8,30,8,0,112,30,17.4,26.8,D-,0,26.8,D-
Rep. Andrew Schmidt (D),"Schmidt, Andrew",Andrew,Schmidt,D,Sullivan,1,Sullivan-1,377018,46,46,7,30,9,0,112,30,19.6,26.8,D-,0,26.8,D-
Rep. Martin Jack (d),"Jack, Martin",Martin,Jack,D,Hillsborough,36,Hillsborough-36,377126,46,46,11,35,0,0,112,30,0,26.8,D-,-0.5,26.4,D-
Rep. Jean Jeudy (d),"Jeudy, Jean",Jean,Jeudy,D,Hillsborough,10,Hillsborough-10,376657,46,46,8,32,6,0,112,29,13,25.9,D-,0,25.9,D-
Rep. David Lisle (d),"Lisle, David",David,Lisle,D,Hillsborough,35,Hillsborough-35,408548,46,46,3,26,17,0,112,30,37,26.8,D-,-1,25.9,D-
Rep. Ellen Read (d),"Read, Ellen",Ellen,Read,D,Rockingham,17,Rockingham-17,408613,46,46,10,31,5,0,112,32,10.9,28.6,D,-3,25.9,D-
Rep. Richard Abel (d),"Abel, Richard",Richard,Abel,D,Grafton,13,Grafton-13,377321,46,46,9,35,2,0,112,28.5,4.3,25.4,D-,0,25.4,D-
Rep. Robert Renny Cushing (d),"Cushing, Robert Renny",Robert Renny,Cushing,D,Rockingham,21,Rockingham-21,376111,46,46,8,38,0,0,112,23,0,20.5,D-,5.5,25.4,D-
Rep. Karen Ebel (d),"Ebel, Karen",Karen,Ebel,D,Merrimack,5,Merrimack-5,377093,46,46,10,34,2,0,112,29.5,4.3,26.3,D-,-1,25.4,D-
Rep. Mary Freitas (d),"Freitas, Mary",Mary,Freitas,D,Hillsborough,14,Hillsborough-14,377296,46,46,7,32,7,0,112,28.5,15.2,25.4,D-,0,25.4,D-
Rep. Sandra Keans (d),"Keans, Sandra",Sandra,Keans,D,Strafford,23,Strafford-23,332403,46,46,9,33,4,0,112,28.5,8.7,25.4,D-,0,25.4,D-
Rep. William O'Neil (d),"O'Neil, William",William,O'Neil,D,Hillsborough,9,Hillsborough-9,377198,46,46,5,28,13,0,112,28.5,28.3,25.4,D-,0,25.4,D-
Rep. Marjorie Smith (d),"Smith, Marjorie",Marjorie,Smith,D,Strafford,6,Strafford-6,376166,46,46,8,31,7,0,112,30.5,15.2,27.2,D,-2.5,25,D-
Rep. Thomas Southworth (d),"Southworth, Thomas",Thomas,Southworth,D,Strafford,20,Strafford-20,377316,46,46,8,33,5,0,112,28,10.9,25,D-,0,25,D-
Rep. Dale Sprague (d),"Sprague, Dale",Dale,Sprague,D,Strafford,18,Strafford-18,376769,46,46,10,34,2,0,112,27.5,4.3,24.6,D-,0,24.6,D-
Rep. Raymond Gagnon (d),"Gagnon, Raymond",Raymond,Gagnon,D,Sullivan,5,Sullivan-5,376781,46,46,9,32,5,0,112,28.5,10.9,25.4,D-,-1.5,24.1,D-
Rep. Beth Rodd (d),"Rodd, Beth",Beth,Rodd,D,Merrimack,6,Merrimack-6,376270,46,46,4,28,14,0,112,27,30.4,24.1,D-,0,24.1,D-
Rep. Catt Sandler (d),"Sandler, Catt",Catt,Sandler,D,Strafford,21,Strafford-21,408634,46,46,8,34,4,0,112,27,8.7,24.1,D-,0,24.1,D-
Rep. Kenneth Vincent (d),"Vincent, Kenneth",Kenneth,Vincent,D,Strafford,17,Strafford-17,408632,46,46,11,35,0,0,112,27,0,24.1,D-,0,24.1,D-
Rep. Charlotte DiLorenzo (d),"DiLorenzo, Charlotte",Charlotte,DiLorenzo,D,Rockingham,17,Rockingham-17,408612,46,46,9,35,2,0,112,26.5,4.3,23.7,D-,0,23.7,D-
Rep. Paula Francese (d),"Francese, Paula",Paula,Francese,D,Rockingham,18,Rockingham-18,377295,46,46,2,28,16,0,112,26.5,34.8,23.7,D-,0,23.7,D-
Rep. Sherry Frost (d),"Frost, Sherry",Sherry,Frost,D,Strafford,16,Strafford-16,408631,46,46,8,36,2,0,112,26.5,4.3,23.7,D-,0,23.7,D-
Rep. Amelia Keane (d),"Keane, Amelia",Amelia,Keane,D,Hillsborough,31,Hillsborough-31,408541,46,46,9,33,4,0,112,26.5,8.7,23.7,D-,0,23.7,D-
Rep. William Pearson (d),"Pearson, William",William,Pearson,D,Cheshire,16,Cheshire-16,377311,46,46,7,30,9,0,112,26.5,19.6,23.7,D-,0,23.7,D-
Rep. Caroletta Alicea (d),"Alicea, Caroletta",Caroletta,Alicea,D,Merrimack,8,Merrimack-8,377060,46,46,7,34,5,0,112,26,10.9,23.2,D-,0,23.2,D-
Rep. Jane Beaulieu (d),"Beaulieu, Jane",Jane,Beaulieu,D,Hillsborough,45,Hillsborough-45,376550,46,46,8,34,4,0,112,26,8.7,23.2,D-,0,23.2,D-
Rep. Tamara Le (d),"Le, Tamara",Tamara,Le,D,Rockingham,31,Rockingham-31,406804,46,46,7,33,6,0,112,26,13,23.2,D-,0,23.2,D-
Rep. Mindi Messmer (D),"Messmer, Mindi",Mindi,Messmer,D,Rockingham,24,Rockingham-24,408618,46,46,8,34,4,0,112,26,8.7,23.2,D-,0,23.2,D-
Rep. Daniel Sullivan (d),"Sullivan, Daniel",Daniel,Sullivan,D,Hillsborough,8,Hillsborough-8,376692,46,46,9,33,4,0,112,26,8.7,23.2,D-,0,23.2,D-
Rep. Linda DiSilvestro (d),"DiSilvestro, Linda",Linda,DiSilvestro,D,Hillsborough,9,Hillsborough-9,377091,46,46,6,32,8,0,112,25.5,17.4,22.8,D-,0,22.8,D-
Rep. Isaac Epstein (d),"Epstein, Isaac",Isaac,Epstein,D,Strafford,13,Strafford-13,408628,46,46,8,36,2,0,112,25.5,4.3,22.8,D-,0,22.8,D-
Rep. Robert Walsh (d),"Walsh, Robert",Robert,Walsh,D,Hillsborough,11,Hillsborough-11,376882,46,46,9,35,2,0,112,25.5,4.3,22.8,D-,0,22.8,D-
Rep. Shannon Chandley (d),"Chandley, Shannon",Shannon,Chandley,D,Hillsborough,22,Hillsborough-22,376802,46,46,9,34,3,0,112,26,6.5,23.2,D-,-1,22.3,D-
Rep. Barry Faulkner (d),"Faulkner, Barry",Barry,Faulkner,D,Cheshire,12,Cheshire-12,407628,46,46,9,37,0,0,112,25,0,22.3,D-,0,22.3,D-
Rep. Armand Forest (d),"Forest, Armand",Armand,Forest,D,Hillsborough,18,Hillsborough-18,376705,46,46,7,33,6,0,112,25,13,22.3,D-,0,22.3,D-
Rep. Mary Gile (d),"Gile, Mary",Mary,Gile,D,Merrimack,27,Merrimack-27,376123,46,46,3,27,16,0,112,28,34.8,25,D-,-3,22.3,D-
Rep. Pamela Gordon (d),"Gordon, Pamela",Pamela,Gordon,D,Rockingham,29,Rockingham-29,377298,46,46,7,33,6,0,112,24.5,13,21.9,D-,0.5,22.3,D-
Rep. Lee Oxenham (d),"Oxenham, Lee",Lee,Oxenham,D,Sullivan,1,Sullivan-1,377310,46,46,9,34,3,0,112,28.5,6.5,25.4,D-,-3.5,22.3,D-
Rep. George Sykes (D),"Sykes, George",George,Sykes,D,Grafton,13,Grafton-13,377176,46,46,10,36,0,0,112,25,0,22.3,D-,0,22.3,D-
Rep. Delmar Burridge (d),"Burridge, Delmar",Delmar,Burridge,D,Cheshire,16,Cheshire-16,376669,46,46,7,35,4,0,112,24.5,8.7,21.9,D-,0,21.9,D-
Rep. Donovan Fenton (d),"Fenton, Donovan",Donovan,Fenton,D,Cheshire,8,Cheshire-8,408482,46,46,8,35,3,0,112,24.5,6.5,21.9,D-,0,21.9,D-
Rep. Rebecca McBeath (d),"McBeath, Rebecca",Rebecca,McBeath,D,Rockingham,26,Rockingham-26,377309,46,46,2,27,17,0,112,25.5,37,22.8,D-,-1,21.9,D-
Rep. Andrew White (d),"White, Andrew",Andrew,White,D,Grafton,13,Grafton-13,376894,46,46,9,35,2,0,112,25.5,4.3,22.8,D-,-1,21.9,D-
Rep. Roger Dontonville (d),"Dontonville, Roger",Roger,Dontonville,D,Grafton,10,Grafton-10,408498,46,46,8,38,0,0,112,24,0,21.4,D-,0,21.4,D-
Rep. Kenneth Gidge (d),"Gidge, Kenneth",Kenneth,Gidge,D,Hillsborough,33,Hillsborough-33,376816,46,46,5,29,12,0,112,24,26.1,21.4,D-,0,21.4,D-
Rep. Amanda Gourgue (d),"Gourgue, Amanda",Amanda,Gourgue,D,Strafford,25,Strafford-25,408635,46,46,6,33,7,0,112,25,15.2,22.3,D-,-1,21.4,D-
Rep. Dennis Malloy (d),"Malloy, Dennis",Dennis,Malloy,D,Rockingham,23,Rockingham-23,377137,46,46,10,36,0,0,112,24,0,21.4,D-,0,21.4,D-
