FullName,LastFirst,FirstName,LastName,Party,County,District,FormattedDistrict,EmployeeNo,InOfficeCount,PossibleVoteCount,CorrectVoteCount,IncorrectVoteCount,AbsenceCount,PresidingCount,MaxLegislatorScore,RawScore,PercentMissed,VotingPercent,VotingGrade,SponsorRawScore,CombinedPercent,CombinedGrade
Rep. John Plumer (R),"Plumer, John",John,Plumer,R,Belknap,6,Belknap-6,408272,87,87,43,5,39,0,241,168.5,44.8,69.9,B-,0,69.9,B-
Rep. Norman Major (R),"Major, Norman",Norman,Major,R,Rockingham,14,Rockingham-14,376087,87,87,44,5,38,0,241,168,43.7,69.7,B-,0.33333334326744,69.8,B-
Rep. Robert L'Heureux (R),"L'Heureux, Robert",Robert,L'Heureux,R,Hillsborough,21,Hillsborough-21,374561,87,87,40,5,42,0,241,168.5,48.3,69.9,B-,-1.5,69.3,B-
Rep. Frank Kotowski (R),"Kotowski, Frank",Frank,Kotowski,R,Merrimack,24,Merrimack-24,376831,87,87,45,11,31,0,241,164.5,35.6,68.3,B-,0,68.3,B-
Rep. Edward Gordon (R),"Gordon, Edward",Edward,Gordon,R,Grafton,9,Grafton-9,375849,87,87,49,20,18,0,241,163.5,20.7,67.8,B-,0,67.8,B-
Rep. Peter Varney (R),"Varney, Peter",Peter,Varney,R,Belknap,5,Belknap-5,377271,87,87,42,4,41,0,241,163.5,47.1,67.8,B-,0,67.8,B-
Rep. Betty Gay (R),"Gay, Betty",Betty,Gay,R,Rockingham,8,Rockingham-8,408411,87,87,52,23,12,0,241,167,13.8,69.3,B-,-6,66.8,C+
Rep. Betsy McKinney (R),"McKinney, Betsy",Betsy,McKinney,R,Rockingham,5,Rockingham-5,331314,87,87,45,16,26,0,241,161,29.9,66.8,C+,0,66.8,C+
Rep. David Lundgren (R),"Lundgren, David",David,Lundgren,R,Rockingham,5,Rockingham-5,376972,87,87,38,7,42,0,241,160,48.3,66.4,C+,0,66.4,C+
Rep. John Fothergill (R),"Fothergill, John",John,Fothergill,R,Coos,1,Coos-1,377226,87,87,48,19,20,0,241,155.5,23,64.5,C+,-0.5,64.3,C+
Rep. Richard Beaudoin (R),"Beaudoin, Richard",Richard,Beaudoin,R,Belknap,3,Belknap-3,408820,87,87,30,6,51,0,241,150,58.6,62.2,Inc,0,62.2,Inc
Rep. Laurie Sanborn (R),"Sanborn, Laurie",Laurie,Sanborn,R,Hillsborough,41,Hillsborough-41,377016,87,87,26,1,60,0,241,148,69,61.4,Inc,0,61.4,Inc
Rep. Everett McBride (R),"McBride, Everett",Everett,McBride,R,Rockingham,8,Rockingham-8,408910,87,87,30,6,51,0,241,148.5,58.6,61.6,Inc,-1.5,61,Inc
Rep. Karel Crawford (R),"Crawford, Karel",Karel,Crawford,R,Carroll,4,Carroll-4,377087,87,87,33,13,41,0,241,141,47.1,58.5,C,0,58.5,C
Rep. Timothy Merlino (R),"Merlino, Timothy",Timothy,Merlino,R,Hillsborough,25,Hillsborough-25,408865,87,87,18,0,69,0,241,140,79.3,58.1,Inc,0,58.1,Inc
Rep. Dan Wolf (R),"Wolf, Dan",Dan,Wolf,R,Merrimack,5,Merrimack-5,802694,87,87,28,20,39,0,241,135.5,44.8,56.2,C,0,56.2,C
Rep. Sean Morrison (R),"Morrison, Sean",Sean,Morrison,R,Rockingham,9,Rockingham-9,408415,74,87,13,6,55,0,216,116,78.2,53.7,Inc,-1.66666665673255,53,Inc
Rep. Steve Shurtleff (D),"Shurtleff, Steve",Steve,Shurtleff,D,Merrimack,11,Merrimack-11,376628,87,87,1,1,1,84,241,121.5,1.1,50.4,Speaker,0,50.4,Speaker
Rep. Kenneth Gidge (D),"Gidge, Kenneth",Kenneth,Gidge,D,Hillsborough,33,Hillsborough-33,376816,87,87,0,1,86,0,241,119.5,98.9,49.6,Inc,-4,47.9,Inc
Rep. Laura Pantelakos (D),"Pantelakos, Laura",Laura,Pantelakos,D,Rockingham,25,Rockingham-25,366385,87,87,3,22,62,0,241,102.5,71.3,42.5,Inc,0.5,42.7,Inc
Rep. Sherry Frost (D),"Frost, Sherry",Sherry,Frost,D,Strafford,16,Strafford-16,408631,87,87,6,36,45,0,241,86.5,51.7,35.9,Inc,2,36.7,Inc
Rep. Barbara Shaw (D),"Shaw, Barbara",Barbara,Shaw,D,Hillsborough,16,Hillsborough-16,376392,87,87,24,48,15,0,241,86,17.2,35.7,D+,0,35.7,D+
Rep. Ryan Buchanan (D),"Buchanan, Ryan",Ryan,Buchanan,D,Merrimack,15,Merrimack-15,408891,87,87,5,36,46,0,241,84.5,52.9,35.1,Inc,0,35.1,Inc
Rep. Charlie St. Clair (D),"St. Clair, Charlie",Charlie,St. Clair,D,Belknap,9,Belknap-9,408811,87,87,13,44,30,0,241,82.5,34.5,34.2,D+,0,34.2,D+
Rep. Alan Turcotte (D),"Turcotte, Alan",Alan,Turcotte,D,Merrimack,22,Merrimack-22,377183,87,87,28,53,6,0,241,80,6.9,33.2,D+,-0.5,33,D+
Rep. Richard Komi (D),"Komi, Richard",Richard,Komi,D,Hillsborough,43,Hillsborough-43,376830,87,87,7,44,36,0,241,76.5,41.4,31.7,D,0,31.7,D
Rep. Kristina Fargo (D),"Fargo, Kristina",Kristina,Fargo,D,Strafford,14,Strafford-14,408934,87,87,7,42,38,0,241,76,43.7,31.5,D,0,31.5,D
Rep. Timothy Smith (D),"Smith, Timothy",Timothy,Smith,D,Hillsborough,17,Hillsborough-17,377170,87,87,11,49,27,0,241,74.5,31,30.9,D,-2.5,29.9,D
Rep. Susan Treleaven (D),"Treleaven, Susan",Susan,Treleaven,D,Strafford,17,Strafford-17,377318,87,87,5,38,44,0,241,72,50.6,29.9,Inc,0,29.9,Inc
Rep. Harrison Kanzler (D),"Kanzler, Harrison",Harrison,Kanzler,D,Carroll,2,Carroll-2,408823,87,87,9,53,25,0,241,68.5,28.7,28.4,D,0,28.4,D
Rep. Anne Warner (D),"Warner, Anne",Anne,Warner,D,Rockingham,5,Rockingham-5,408904,87,87,8,49,30,0,241,68.5,34.5,28.4,D,0,28.4,D
Rep. Thomas Buco (D),"Buco, Thomas",Thomas,Buco,D,Carroll,2,Carroll-2,376645,87,87,20,57,10,0,241,67.5,11.5,28,D,0,28,D
Rep. Jennifer Bernet (D),"Bernet, Jennifer",Jennifer,Bernet,D,Hillsborough,4,Hillsborough-4,408960,87,87,7,52,28,0,241,66,32.2,27.4,D,0,27.4,D
Rep. David Cote (D),"Cote, David",David,Cote,D,Hillsborough,31,Hillsborough-31,374413,87,87,5,48,34,0,241,65.5,39.1,27.2,D,0,27.2,D
Rep. Amanda Gourgue (D),"Gourgue, Amanda",Amanda,Gourgue,D,Strafford,25,Strafford-25,408635,87,87,9,52,26,0,241,65,29.9,27,D,0,27,D
Rep. Sandra Keans (D),"Keans, Sandra",Sandra,Keans,D,Strafford,23,Strafford-23,332403,87,87,14,60,13,0,241,65,14.9,27,D,0,27,D
Rep. Kenneth Vincent (D),"Vincent, Kenneth",Kenneth,Vincent,D,Strafford,17,Strafford-17,408632,87,87,11,50,26,0,241,67.5,29.9,28,D,-2.5,27,D
Rep. Frances Nutter-Upham (D),"Nutter-Upham, Frances",Frances,Nutter-Upham,D,Hillsborough,33,Hillsborough-33,408875,87,87,8,55,24,0,241,63.5,27.6,26.3,D-,0,26.3,D-
Rep. Linda DiSilvestro (D),"DiSilvestro, Linda",Linda,DiSilvestro,D,Hillsborough,9,Hillsborough-9,377091,87,87,8,49,30,0,241,64.5,34.5,26.8,D-,-1.5,26.2,D-
Rep. Benjamin Baroody (D),"Baroody, Benjamin",Benjamin,Baroody,D,Hillsborough,43,Hillsborough-43,374801,87,87,14,56,17,0,241,63,19.5,26.1,D-,0,26.1,D-
Rep. Brett Hall (D),"Hall, Brett",Brett,Hall,D,Hillsborough,26,Hillsborough-26,408866,87,87,12,54,21,0,241,63,24.1,26.1,D-,0,26.1,D-
Rep. Daniel Eaton (D),"Eaton, Daniel",Daniel,Eaton,D,Cheshire,3,Cheshire-3,364729,87,87,11,56,20,0,241,62.5,23,25.9,D-,0,25.9,D-
Rep. Edith Tucker (D),"Tucker, Edith",Edith,Tucker,D,Coos,5,Coos-5,408490,87,87,21,65,1,0,241,62,1.1,25.7,D-,0,25.7,D-
Rep. Arthur Ellison (D),"Ellison, Arthur",Arthur,Ellison,D,Merrimack,27,Merrimack-27,408897,87,87,6,53,28,0,241,61.5,32.2,25.5,D-,0,25.5,D-
Rep. Cathryn Harvey (D),"Harvey, Cathryn",Cathryn,Harvey,D,Cheshire,1,Cheshire-1,408479,87,87,6,52,29,0,241,61.5,33.3,25.5,D-,0,25.5,D-
Rep. David Coursin (D),"Coursin, David",David,Coursin,D,Rockingham,1,Rockingham-1,408954,87,87,9,52,26,0,241,61,29.9,25.3,D-,0,25.3,D-
Rep. Mark Vallone (D),"Vallone, Mark",Mark,Vallone,D,Rockingham,9,Rockingham-9,408911,87,87,19,57,11,0,241,60,12.6,24.9,D-,0,24.9,D-
Rep. Timothy Fontneau (D),"Fontneau, Timothy",Timothy,Fontneau,D,Strafford,7,Strafford-7,408625,87,87,13,56,18,0,241,58.5,20.7,24.3,D-,0,24.3,D-
Rep. Julie Radhakrishnan (D),"Radhakrishnan, Julie",Julie,Radhakrishnan,D,Hillsborough,22,Hillsborough-22,408945,87,87,16,65,6,0,241,57,6.9,23.7,D-,1,24.1,D-
Rep. David Doherty (D),"Doherty, David",David,Doherty,D,Merrimack,20,Merrimack-20,377292,87,87,4,55,28,0,241,57.5,32.2,23.9,D-,0,23.9,D-
Rep. Howard Moffett (D),"Moffett, Howard",Howard,Moffett,D,Merrimack,9,Merrimack-9,377148,87,87,7,59,21,0,241,57,24.1,23.7,D-,0,23.7,D-
Rep. Timothy Egan (D),"Egan, Timothy",Timothy,Egan,D,Grafton,2,Grafton-2,408833,87,87,7,57,23,0,241,55.5,26.4,23,D-,0,23,D-
Rep. Matthew Wilhelm (D),"Wilhelm, Matthew",Matthew,Wilhelm,D,Hillsborough,42,Hillsborough-42,408887,87,87,6,56,25,0,241,55.5,28.7,23,D-,0,23,D-
Rep. Francesca Diggs (D),"Diggs, Francesca",Francesca,Diggs,D,Grafton,16,Grafton-16,408843,87,87,8,59,20,0,241,55,23,22.8,D-,0,22.8,D-
Rep. Mark King (D),"King, Mark",Mark,King,D,Hillsborough,33,Hillsborough-33,408544,87,87,19,68,0,0,241,55,0,22.8,D-,-2,22,D-
Rep. Henry Parkhurst (D),"Parkhurst, Henry",Henry,Parkhurst,D,Cheshire,13,Cheshire-13,376510,87,87,17,70,0,0,241,52,0,21.6,D-,0,21.6,D-
Rep. Jean Jeudy (D),"Jeudy, Jean",Jean,Jeudy,D,Hillsborough,10,Hillsborough-10,376657,87,87,6,57,24,0,241,51.5,27.6,21.4,D-,0,21.4,D-
Rep. Dennis Ruprecht (D),"Ruprecht, Dennis",Dennis,Ruprecht,D,Grafton,15,Grafton-15,408842,87,87,13,66,8,0,241,51.5,9.2,21.4,D-,0,21.4,D-
Rep. Rosemarie Rung (D),"Rung, Rosemarie",Rosemarie,Rung,D,Hillsborough,21,Hillsborough-21,408862,87,87,19,68,0,0,241,51,0,21.2,D-,0,21.2,D-
Rep. David Woodbury (D),"Woodbury, David",David,Woodbury,D,Hillsborough,5,Hillsborough-5,377193,87,87,7,61,19,0,241,50.5,21.8,21,D-,0,21,D-
Rep. David Morrill (D),"Morrill, David",David,Morrill,D,Cheshire,4,Cheshire-4,408826,87,87,10,64,13,0,241,50,14.9,20.7,D-,0,20.7,D-
Rep. Israel Piedra (D),"Piedra, Israel",Israel,Piedra,D,Hillsborough,9,Hillsborough-9,408853,87,87,9,64,14,0,241,50,16.1,20.7,D-,0,20.7,D-
Rep. Michael O'Brien (D),"O'Brien, Michael",Michael,O'Brien,D,Hillsborough,36,Hillsborough-36,376720,87,87,8,58,21,0,241,51.5,24.1,21.4,D-,-2,20.6,D-
Rep. Beth Rodd (D),"Rodd, Beth",Beth,Rodd,D,Merrimack,6,Merrimack-6,376270,87,87,12,66,9,0,241,48.5,10.3,20.1,D-,1,20.5,D-
Rep. Ellen Read (D),"Read, Ellen",Ellen,Read,D,Rockingham,17,Rockingham-17,408613,87,87,9,53,25,0,241,59.5,28.7,24.7,D-,-11,20.1,D-
Rep. Jeffrey Goley (D),"Goley, Jeffrey",Jeffrey,Goley,D,Hillsborough,8,Hillsborough-8,376227,87,87,11,61,15,0,241,49.5,17.2,20.5,D-,-1.5,19.9,F
Rep. Martin Jack (D),"Jack, Martin",Martin,Jack,D,Hillsborough,36,Hillsborough-36,377126,87,87,16,71,0,0,241,48,0,19.9,F,0,19.9,F
Rep. Patricia Cornell (D),"Cornell, Patricia",Patricia,Cornell,D,Hillsborough,18,Hillsborough-18,377289,87,87,6,62,19,0,241,47.5,21.8,19.7,F,0,19.7,F
Rep. Peter Petrigno (D),"Petrigno, Peter",Peter,Petrigno,D,Hillsborough,23,Hillsborough-23,408958,87,87,6,62,19,0,241,47.5,21.8,19.7,F,0,19.7,F
Rep. Joshua Query (D),"Query, Joshua",Joshua,Query,D,Hillsborough,16,Hillsborough-16,408858,87,87,10,60,17,0,241,47.5,19.5,19.7,F,0,19.7,F
Rep. Peter Somssich (D),"Somssich, Peter",Peter,Somssich,D,Rockingham,27,Rockingham-27,408620,87,87,7,60,20,0,241,50,23,20.7,D-,-2.5,19.7,F
Rep. Yvonne Thomas (D),"Thomas, Yvonne",Yvonne,Thomas,D,Coos,3,Coos-3,376676,87,87,13,66,8,0,241,47.5,9.2,19.7,F,0,19.7,F
Rep. Bruce Tatro (D),"Tatro, Bruce",Bruce,Tatro,D,Cheshire,15,Cheshire-15,377039,87,87,9,64,14,0,241,47,16.1,19.5,F,0,19.5,F
Rep. Peter Leishman (D),"Leishman, Peter",Peter,Leishman,D,Hillsborough,24,Hillsborough-24,376139,87,87,9,61,17,0,241,48.5,19.5,20.1,D-,-1.66666665673255,19.4,F
Rep. Patricia Lovejoy (D),"Lovejoy, Patricia",Patricia,Lovejoy,D,Rockingham,36,Rockingham-36,376970,87,87,16,69,2,0,241,46.5,2.3,19.3,F,0,19.3,F
Rep. Linda Massimilla (D),"Massimilla, Linda",Linda,Massimilla,D,Grafton,1,Grafton-1,377141,87,87,12,61,14,0,241,46.5,16.1,19.3,F,0,19.3,F
Rep. Beth Richards (D),"Richards, Beth",Beth,Richards,D,Merrimack,13,Merrimack-13,408564,87,87,8,62,17,0,241,46.5,19.5,19.3,F,0,19.3,F
Rep. Diane Langley (D),"Langley, Diane",Diane,Langley,D,Hillsborough,8,Hillsborough-8,408852,87,87,9,69,9,0,241,46,10.3,19.1,F,0,19.1,F
Rep. Judith Spang (D),"Spang, Judith",Judith,Spang,D,Strafford,6,Strafford-6,376278,87,87,9,64,14,0,241,53.5,16.1,22.2,D-,-7.5,19.1,F
Rep. Jerry Stringham (D),"Stringham, Jerry",Jerry,Stringham,D,Grafton,5,Grafton-5,408834,87,87,16,71,0,0,241,46,0,19.1,F,0,19.1,F
Rep. Craig Thompson (D),"Thompson, Craig",Craig,Thompson,D,Cheshire,14,Cheshire-14,408829,87,87,9,63,15,0,241,46,17.2,19.1,F,0,19.1,F
Rep. Dan Toomey (D),"Toomey, Dan",Dan,Toomey,D,Hillsborough,32,Hillsborough-32,374009,87,87,11,70,6,0,241,45.5,6.9,18.9,F,0,18.9,F
Rep. Ivy Vann (D),"Vann, Ivy",Ivy,Vann,D,Hillsborough,24,Hillsborough-24,377319,87,87,10,62,15,0,241,45.5,17.2,18.9,F,0,18.9,F
Rep. Joyce Fulweiler (D),"Fulweiler, Joyce",Joyce,Fulweiler,D,Merrimack,3,Merrimack-3,800061,87,87,9,65,13,0,241,45,14.9,18.7,F,0,18.7,F
Rep. Donovan Fenton (D),"Fenton, Donovan",Donovan,Fenton,D,Cheshire,8,Cheshire-8,408482,87,87,9,62,16,0,241,44.5,18.4,18.5,F,0,18.5,F
Rep. Matthew Towne (D),"Towne, Matthew",Matthew,Towne,D,Strafford,4,Strafford-4,408931,87,87,10,65,12,0,241,44.5,13.8,18.5,F,0,18.5,F
Rep. Jacqueline Chretien (D),"Chretien, Jacqueline",Jacqueline,Chretien,D,Hillsborough,42,Hillsborough-42,408886,87,87,8,64,15,0,241,44,17.2,18.3,F,0,18.3,F
Rep. Amanda Bouldin (D),"Bouldin, Amanda",Amanda,Bouldin,D,Hillsborough,12,Hillsborough-12,377283,87,87,12,71,4,0,241,43.5,4.6,18,F,0,18,F
Rep. Timothy Josephson (D),"Josephson, Timothy",Timothy,Josephson,D,Grafton,11,Grafton-11,408500,87,87,14,69,4,0,241,43.5,4.6,18,F,0,18,F
Rep. Mary Freitas (D),"Freitas, Mary",Mary,Freitas,D,Hillsborough,14,Hillsborough-14,377296,87,87,10,65,12,0,241,43,13.8,17.8,F,0,17.8,F
Rep. Marjorie Smith (D),"Smith, Marjorie",Marjorie,Smith,D,Strafford,6,Strafford-6,376166,87,87,11,65,11,0,241,47.5,12.6,19.7,F,-4.5,17.8,F
Rep. Catherine Sofikitis (D),"Sofikitis, Catherine",Catherine,Sofikitis,D,Hillsborough,34,Hillsborough-34,408546,87,87,10,66,11,0,241,43,12.6,17.8,F,0,17.8,F
Rep. Sparky Von Plinsky (D),"Von Plinsky, Sparky",Sparky,Von Plinsky,D,Cheshire,7,Cheshire-7,408827,87,87,12,70,5,0,241,43,5.7,17.8,F,0,17.8,F
Rep. Suzanne Smith (D),"Smith, Suzanne",Suzanne,Smith,D,Grafton,8,Grafton-8,376866,87,87,10,65,12,0,241,45,13.8,18.7,F,-2.5,17.7,F
Rep. Casey Conley (D),"Conley, Casey",Casey,Conley,D,Strafford,13,Strafford-13,408812,87,87,9,66,12,0,241,40,13.8,16.6,F,2.33333334326744,17.6,F
Rep. Linda Harriott-Gathright (D),"Harriott-Gathright, Linda",Linda,Harriott-Gathright,D,Hillsborough,36,Hillsborough-36,377113,87,87,11,68,8,0,241,39.5,9.2,16.4,F,3,17.6,F
Rep. Peg Higgins (D),"Higgins, Peg",Peg,Higgins,D,Strafford,22,Strafford-22,408938,87,87,8,66,13,0,241,42.5,14.9,17.6,F,0,17.6,F
Rep. Chris Balch (D),"Balch, Chris",Chris,Balch,D,Hillsborough,38,Hillsborough-38,408884,87,87,12,70,5,0,241,42,5.7,17.4,F,0,17.4,F
Rep. Robert Renny Cushing (D),"Cushing, Robert Renny",Robert Renny,Cushing,D,Rockingham,21,Rockingham-21,376111,87,87,11,76,0,0,241,34,0,14.1,CT,8,17.4,F
Rep. Charlotte DiLorenzo (D),"DiLorenzo, Charlotte",Charlotte,DiLorenzo,D,Rockingham,17,Rockingham-17,408612,87,87,10,71,6,0,241,39.5,6.9,16.4,F,2,17.2,F
Rep. Jacqueline Cali-Pitts (D),"Cali-Pitts, Jacqueline",Jacqueline,Cali-Pitts,D,Rockingham,30,Rockingham-30,376191,87,87,18,69,0,0,241,51,0,21.2,D-,-10,17.1,F
Rep. Elaine French (D),"French, Elaine",Elaine,French,D,Grafton,14,Grafton-14,408841,87,87,10,69,8,0,241,40.5,9.2,16.8,F,0.833333313465118,17.1,F
Rep. Paul Bergeron (D),"Bergeron, Paul",Paul,Bergeron,D,Hillsborough,29,Hillsborough-29,408870,87,87,13,69,5,0,241,41,5.7,17,F,0,17,F
Rep. Heidi Hamer (D),"Hamer, Heidi",Heidi,Hamer,D,Hillsborough,17,Hillsborough-17,408859,87,87,12,71,4,0,241,41,4.6,17,F,0,17,F
Rep. Andrew Bouldin (D),"Bouldin, Andrew",Andrew,Bouldin,D,Hillsborough,12,Hillsborough-12,408856,87,87,12,73,2,0,241,40.5,2.3,16.8,F,0,16.8,F
Rep. Jennie Gomarlo (D),"Gomarlo, Jennie",Jennie,Gomarlo,D,Cheshire,12,Cheshire-12,408959,87,87,12,71,4,0,241,40.5,4.6,16.8,F,0,16.8,F
Rep. Jeffrey Salloway (D),"Salloway, Jeffrey",Jeffrey,Salloway,D,Strafford,5,Strafford-5,408624,87,87,9,69,9,0,241,40.5,10.3,16.8,F,0,16.8,F
Rep. Gary Woods (D),"Woods, Gary",Gary,Woods,D,Merrimack,23,Merrimack-23,408895,87,87,9,67,11,0,241,40.5,12.6,16.8,F,0,16.8,F
Rep. Kathy Desjardin (D),"Desjardin, Kathy",Kathy,Desjardin,D,Hillsborough,13,Hillsborough-13,408857,87,87,8,71,8,0,241,40,9.2,16.6,F,0,16.6,F
Rep. Laurel Stavis (D),"Stavis, Laurel",Laurel,Stavis,D,Grafton,13,Grafton-13,408840,87,87,10,69,8,0,241,39.5,9.2,16.4,F,0,16.4,F
Rep. Gary Merchant (D),"Merchant, Gary",Gary,Merchant,D,Sullivan,4,Sullivan-4,408941,87,87,11,66,10,0,241,39,11.5,16.2,F,0,16.2,F
Rep. Andrew O'Hearne (D),"O'Hearne, Andrew",Andrew,O'Hearne,D,Sullivan,3,Sullivan-3,377157,87,87,6,67,14,0,241,39,16.1,16.2,F,0,16.2,F
Rep. Deb Stevens (D),"Stevens, Deb",Deb,Stevens,D,Hillsborough,34,Hillsborough-34,408877,87,87,12,75,0,0,241,39,0,16.2,F,0,16.2,F
Rep. Susan Ticehurst (D),"Ticehurst, Susan",Susan,Ticehurst,D,Carroll,3,Carroll-3,377181,87,87,14,73,0,0,241,39,0,16.2,F,0,16.2,F
Rep. Tom Loughman (D),"Loughman, Tom",Tom,Loughman,D,Rockingham,21,Rockingham-21,408921,87,87,9,63,15,0,241,42.5,17.2,17.6,F,-3.5,16.1,F
Rep. Nicole Klein-Knight (D),"Klein-Knight, Nicole",Nicole,Klein-Knight,D,Hillsborough,11,Hillsborough-11,408855,87,87,9,67,11,0,241,38.5,12.6,16,F,0,16,F
Rep. Sandy Swinburne (D),"Swinburne, Sandy",Sandy,Swinburne,D,Cheshire,10,Cheshire-10,408828,87,87,8,66,13,0,241,38.5,14.9,16,F,0,16,F
Rep. Cole Riel (D),"Riel, Cole",Cole,Riel,D,Hillsborough,6,Hillsborough-6,408953,87,87,13,72,2,0,241,38,2.3,15.8,F,0,15.8,F
Rep. Christy Bartlett (D),"Bartlett, Christy",Christy,Bartlett,D,Merrimack,19,Merrimack-19,377066,87,87,9,69,9,0,241,37.5,10.3,15.6,F,0,15.6,F
Rep. Rebecca McWilliams (D),"McWilliams, Rebecca",Rebecca,McWilliams,D,Merrimack,27,Merrimack-27,408898,87,87,8,67,12,0,241,37.5,13.8,15.6,F,0,15.6,F
Rep. Bruce Cohen (D),"Cohen, Bruce",Bruce,Cohen,D,Hillsborough,28,Hillsborough-28,408869,87,87,11,70,6,0,241,37,6.9,15.4,F,0,15.4,F
Rep. Sherry Dutzy (D),"Dutzy, Sherry",Sherry,Dutzy,D,Hillsborough,30,Hillsborough-30,408872,87,87,8,70,9,0,241,37,10.3,15.4,F,0,15.4,F
Rep. Samantha Fox (D),"Fox, Samantha",Samantha,Fox,D,Merrimack,23,Merrimack-23,408894,87,87,8,68,11,0,241,37,12.6,15.4,F,0,15.4,F
Rep. Catt Sandler (D),"Sandler, Catt",Catt,Sandler,D,Strafford,21,Strafford-21,408634,87,87,12,74,1,0,241,37,1.1,15.4,F,0,15.4,F
Rep. Marjorie Porter (D),"Porter, Marjorie",Marjorie,Porter,D,Hillsborough,1,Hillsborough-1,377006,87,87,10,70,7,0,241,42,8,17.4,F,-5,15.3,F
Rep. Mary Jane Wallner (D),"Wallner, Mary Jane",Mary Jane,Wallner,D,Merrimack,10,Merrimack-10,368423,87,87,11,71,5,0,241,38.5,5.7,16,F,-2,15.2,F
Rep. John Bordenet (D),"Bordenet, John",John,Bordenet,D,Cheshire,5,Cheshire-5,377282,87,87,10,71,6,0,241,36.5,6.9,15.1,F,0,15.1,F
Rep. Susan Ford (D),"Ford, Susan",Susan,Ford,D,Grafton,3,Grafton-3,376813,87,87,11,73,3,0,241,36.5,3.4,15.1,F,0,15.1,F
Rep. Safiya Wazir (D),"Wazir, Safiya",Safiya,Wazir,D,Merrimack,17,Merrimack-17,408892,87,87,9,69,9,0,241,36.5,10.3,15.1,F,0,15.1,F
Rep. Debra Altschiller (D),"Altschiller, Debra",Debra,Altschiller,D,Rockingham,19,Rockingham-19,408616,87,87,10,75,2,0,241,36,2.3,14.9,CT,0,14.9,CT
Rep. Fred Davis (D),"Davis, Fred",Fred,Davis,D,Hillsborough,31,Hillsborough-31,408873,87,87,11,74,2,0,241,36,2.3,14.9,CT,0,14.9,CT
Rep. Megan Murray (D),"Murray, Megan",Megan,Murray,D,Hillsborough,22,Hillsborough-22,408943,87,87,11,70,6,0,241,35.5,6.9,14.7,CT,0.5,14.9,CT
Rep. Brian Sullivan (D),"Sullivan, Brian",Brian,Sullivan,D,Sullivan,1,Sullivan-1,408813,87,87,12,75,0,0,241,36,0,14.9,CT,0,14.9,CT
Rep. Michael Edgar (D),"Edgar, Michael",Michael,Edgar,D,Rockingham,21,Rockingham-21,377778,87,87,7,61,19,0,241,50.5,21.8,21,D-,-15,14.8,CT
Rep. Donna Mombourquette (D),"Mombourquette, Donna",Donna,Mombourquette,D,Hillsborough,5,Hillsborough-5,408848,87,87,12,70,5,0,241,38,5.7,15.8,F,-2.5,14.8,CT
Rep. Erika Connors (D),"Connors, Erika",Erika,Connors,D,Hillsborough,15,Hillsborough-15,408814,87,87,11,73,3,0,241,35.5,3.4,14.7,CT,0,14.7,CT
Rep. Larry Laflamme (D),"Laflamme, Larry",Larry,Laflamme,D,Coos,3,Coos-3,408488,87,87,12,73,2,0,241,35.5,2.3,14.7,CT,0,14.7,CT
Rep. Roderick Pimentel (D),"Pimentel, Roderick",Roderick,Pimentel,D,Merrimack,6,Merrimack-6,408889,87,87,8,72,7,0,241,35.5,8,14.7,CT,0,14.7,CT
Rep. Paul Berch (D),"Berch, Paul",Paul,Berch,D,Cheshire,1,Cheshire-1,377068,87,87,8,73,6,0,241,32,6.9,13.3,CT,2.83333349227905,14.5,CT
Rep. James Bosman (D),"Bosman, James",James,Bosman,D,Hillsborough,38,Hillsborough-38,408885,87,87,11,72,4,0,241,35,4.6,14.5,CT,0,14.5,CT
Rep. Tamara Le (D),"Le, Tamara",Tamara,Le,D,Rockingham,31,Rockingham-31,406804,87,87,11,61,15,0,241,47,17.2,19.5,F,-12,14.5,CT
Rep. Daniel Pickering (D),"Pickering, Daniel",Daniel,Pickering,D,Hillsborough,3,Hillsborough-3,408847,87,87,11,74,2,0,241,35,2.3,14.5,CT,0,14.5,CT
Rep. Kermit Williams (D),"Williams, Kermit",Kermit,Williams,D,Hillsborough,4,Hillsborough-4,377192,87,87,8,76,3,0,241,29,3.4,12,CT,6,14.5,CT
Rep. Stephen Woodcock (D),"Woodcock, Stephen",Stephen,Woodcock,D,Carroll,2,Carroll-2,408824,87,87,12,74,1,0,241,35,1.1,14.5,CT,0,14.5,CT
Rep. Donna Ellis (D),"Ellis, Donna",Donna,Ellis,D,Strafford,8,Strafford-8,408626,87,87,5,66,16,0,241,34.5,18.4,14.3,CT,0,14.3,CT
Rep. Cecilia Rich (D),"Rich, Cecilia",Cecilia,Rich,D,Strafford,18,Strafford-18,408937,87,87,9,72,6,0,241,34.5,6.9,14.3,CT,0,14.3,CT
Rep. Edith DesMarais (D),"DesMarais, Edith",Edith,DesMarais,D,Carroll,6,Carroll-6,408807,87,87,10,72,5,0,241,34,5.7,14.1,CT,0,14.1,CT
Rep. Rebecca McBeath (D),"McBeath, Rebecca",Rebecca,McBeath,D,Rockingham,26,Rockingham-26,377309,87,87,11,70,6,0,241,38.5,6.9,16,F,-4.5,14.1,CT
Rep. Kendall Snow (D),"Snow, Kendall",Kendall,Snow,D,Hillsborough,19,Hillsborough-19,377315,87,87,7,68,12,0,241,34,13.8,14.1,CT,0,14.1,CT
